filename,full_path,lf_lsn,usn_usn,confidence_pct,usn_event_time,lf_event,lf_detail,usn_event_info,zero_in_nanoseconds,zero_in_nanoseconds_lf,time_reversal_event,basic_info_changed,cross_artifact_validation_score,cross_artifact_detected,has_logfile_evidence,has_usnjrnl_evidence,lf_creation_time,lf_modified_time,lf_accessed_time,lf_mft_modified_time,timestamp_changed_to_past,using_another_timestamp,modified_creationtime,modified_modifiedtime,modified_accessedtime,zero_nano_time_reversal,path_depth,filename_length,is_executable,is_document,is_archive,is_image
OneDriveMedTile.scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-125.png,6282927501.0,997528872.0,98.64680877984493,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,29,False,False,False,True
OneDriveMedTile.scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-150.png,6282928993.0,997529936.0,98.64680877984493,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,29,False,False,False,True
OneDriveMedTile.scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-200.png,6282930263.0,997530888.0,98.64680877984493,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,29,False,False,False,True
OneDriveMedTile.scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-400.png,6282931344.0,997531768.0,98.64680877984493,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,29,False,False,False,True
OneDriveSetup.exe,\Program Files\Microsoft OneDrive\22.248.1127.0001\OneDriveSetup.exe,6282616725.0,997767736.0,98.26101459611517,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:27 -> 2023-01-05 22:09:06,Basic_Info_Changed / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,17,True,False,False,False
OneDriveSmallTile.contrast-black_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-100.png,6282932573.0,997532768.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-black_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-125.png,6282933779.0,997533832.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-black_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-150.png,6282935025.0,997534896.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-black_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-200.png,6282936426.0,997536048.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-black_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-400.png,6282937689.0,997537112.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-white_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-100.png,6282938899.0,997538176.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-white_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-125.png,6282940112.0,997539240.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-white_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-150.png,6282941355.0,997540448.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-white_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-200.png,6282942587.0,997541512.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.contrast-white_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-400.png,6282944333.0,997542912.0,99.00939478181405,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,46,False,False,False,True
OneDriveSmallTile.scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-100.png,6282945506.0,997543936.0,99.3637207707689,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,31,False,False,False,True
OneDriveSmallTile.scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-125.png,6282947637.0,997544832.0,99.3637207707689,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,31,False,False,False,True
OneDriveSmallTile.scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-150.png,6282949448.0,997546064.0,99.3637207707689,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,31,False,False,False,True
OneDriveSmallTile.scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-200.png,6282950635.0,997546960.0,99.3637207707689,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,31,False,False,False,True
OneDriveSmallTile.scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-400.png,6282952330.0,997548288.0,99.3637207707689,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,31,False,False,False,True
OneDriveStandaloneUpdater.exe,\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe,6282971717.0,997559304.0,99.77882219870285,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:21/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:21,Basic_Info_Changed / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,3,29,True,False,False,False
Resources.pri,\Program Files\Microsoft OneDrive\Resources.pri,6282957069.0,997551528.0,99.32853962620511,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2023-01-05 22:09:23,Basic_Info_Changed / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,3,13,False,False,False,False
{B6754C65-E3B6-493B-91B6-788176308AAE}_OneDriveStandaloneUpdater.exe,\Program Files\Microsoft OneDrive\22.238.1114.0002\{B6754C65-E3B6-493B-91B6-788176308AAE}_OneDriveStandaloneUpdater.exe,6282964317.0,997557824.0,98.21127549753925,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2022-12-18 22:46:42/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2022-12-18 22:46:52,Basic_Info_Changed / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,68,True,False,False,False
{B9C5087F-D8B8-4FC4-B0C2-FA0C419A05E0}_OneDrive.exe,\Program Files\Microsoft OneDrive\22.238.1114.0002\{B9C5087F-D8B8-4FC4-B0C2-FA0C419A05E0}_OneDrive.exe,6282894356.0,997512064.0,98.49575735642013,1/5/23 22:09,Time Reversal Event,ModifiedTime : 2023-01-05 22:09:31 -> 2022-12-18 22:46:42/ MFTModifiedTime : 2023-01-05 22:09:31 -> 2022-12-18 22:46:52,Basic_Info_Changed / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,4,51,True,False,False,False
