LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4398402834,,Writing Content of Resident File,Writing Size : 0,,,,,,,Update Resident Value,0x693A,6
4398403153,,Writing Content of Resident File,Writing Size : 280,,,,,,,Update Resident Value,0x693A,6
4398403400,,Writing Content of Non-Resident File,Data Runs(in Volume) : 5046215(1),,,,,,,Update Mapping Pairs,0xBB9F,2
4398403552,,Updating Modified Time,ModifiedTime : 2022-12-29 23:16:40 -> 2022-12-29 23:40:53,Op-MSEDGE.EXE-37D25F9A-00000001.pf <Guessed>,\Windows\Prefetch\Op-MSEDGE.EXE-37D25F9A-00000001.pf,,,,,Update Resident Value,0x6974,6
4398403834,,Writing Content of Non-Resident File,Data Runs(in Volume) : 5048917(1),,,,,,,Update Mapping Pairs,0x6974,6
4398404106,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:37 -> 2022-12-29 23:40:53,campaign_history-journal <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Nurturing\campaign_history-journal,,,,,Update Resident Value,0xBB9F,2
4398404477,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:37 -> 2022-12-29 23:40:53,campaign_history <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Nurturing\campaign_history,,,,,Update Resident Value,0xBB97,0
4398404921,,Writing Content of Non-Resident File,Data Runs(in Volume) : 2430181(4),,,,,,,Update Mapping Pairs,0xBB9F,2
4398405701,,,,Master Boot Record.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Master Boot Record.tpl,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EBD,0
4398405729,,,,NTFS FILE Record.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\NTFS FILE Record.tpl,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EBD,6
4398405757,,,,polish2.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\polish2.dat,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EC1,4
4398405855,,,,Sample script.whs,\Users\blueangel\AppData\Local\Temp\RarSFX1\Sample script.whs,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EC5,2
4398405883,,,,setup.exe,\Users\blueangel\AppData\Local\Temp\RarSFX1\setup.exe,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EC7,0
4398405928,,Updating Modified Time,ModifiedTime : 2022-12-29 23:39:22 -> 2022-12-29 23:40:52,QuotaManager-journal <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\QuotaManager-journal,,,,,Update Resident Value,0x155DD,4
4398406131,12/29/22 23:40,File Creation,,eeebc188-d1d1-4c51-95f3-f6b6a3e88a0d.tmp,\Users\blueangel\AppData\Local\Temp\eeebc188-d1d1-4c51-95f3-f6b6a3e88a0d.tmp,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x6A65,0
4398406496,,Updating Modified Time,ModifiedTime : 2022-12-29 23:40:52 -> 2022-12-29 23:40:54,Temp <Guessed>,\Users\blueangel\AppData\Local\Temp,,,,,Update Resident Value,0x68B9,2
4398406765,,Writing Content of Non-Resident File,Data Runs(in Volume) : 5075174(1),,,,,,,Update Mapping Pairs,0x6950,0
