LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
202617026,,Writing Content of Non-Resident File,Data Runs(in Volume) : 26114(4),6D5A2FB5d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\6D5A2FB5d01,,,,,Update Mapping Pairs,0x17CC,6
202619407,,# Check Point,,,,,,,,Noop,0xC13B782,0
202619426,,,,E5915E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5915E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CB,6
202619454,,,,E5935E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5935E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17C9,0
202619555,7/21/08 7:54,File Creation,,sessionstore-1.js,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\sessionstore-1.js,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CD,2
202619630,7/21/08 7:54,Updating Modified Time,ModifiedTime : 2008-07-21 07:53:47 -> 2008-07-21 07:54:39,c3xj7bxx.default <Guessed>,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default,,,,,Update Resident Value,0x11A3,2
202619897,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 34164(3),sessionstore-1.js,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\sessionstore-1.js,,,,,Update Mapping Pairs,0x17CD,2
202620068,7/21/08 7:54,File Deletion,,sessionstore.js,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\sessionstore.js,7/21/08 7:53,7/21/08 7:53,7/21/08 7:53,7/21/08 7:53,Deallocate File Record Segment,0x11D8,0
202620197,7/21/08 7:54,Renaming File,sessionstore-1.js -> sessionstore.js,sessionstore.js,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\sessionstore.js,,,,,Create Attribute,0x17CD,2
202620490,,,,E5905E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5905E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CB,4
202620518,,,,E5965E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5965E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CC,0
202620546,,Updating Modified Time,ModifiedTime : 2008-07-21 07:54:36 -> 2008-07-21 07:54:40,places.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\places.sqlite-journal,,,,,Update Resident Value,0x17BC,4
202620634,,Updating Modified Time,ModifiedTime : 2008-07-21 07:54:36 -> 2008-07-21 07:54:40,places.sqlite <Guessed>,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\places.sqlite,,,,,Update Resident Value,0x11A6,6
202620783,,,,E5945E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5945E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CC,4
202620811,,,,E5975E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5975E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CC,2
202620867,,,,6D5A2FB5d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\6D5A2FB5d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Set New Attribute Sizes,0x17CC,6
202623126,,# Check Point,,,,,,,,Noop,0xC13C5B1,0
202623162,,Updating Modified Time,ModifiedTime : 2008-07-21 07:54:36 -> 2008-07-21 07:54:42,_CACHE_002_ <Guessed>,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\_CACHE_002_,,,,,Update Resident Value,0x117A,4
202623278,,Updating Modified Time,ModifiedTime : 2008-07-21 07:54:36 -> 2008-07-21 07:54:42,_CACHE_003_ <Guessed>,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\_CACHE_003_,,,,,Update Resident Value,0x117A,6
202623448,,Updating Modified Time,ModifiedTime : 2008-07-21 07:54:33 -> 2008-07-21 07:54:43,alisonm57.html <Guessed>,\Documents and Settings\Jean\My Documents\AIMLogger\m57jean\IM Logs\alisonm57.html,,,,,Update Resident Value,0x1F70,4
